Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A New Representation and Adaptive Feature Selection for Evolving Compact Dispatching Rules for Dynamic Job Shop Scheduling with Genetic Programming,Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems,,,,10.1007/978-3-030-85906-0_70,Salama ShadyToshiya KaiharaNobutada FujiiDaisuke Kokuryo,2021,https://link.springer.com/chapter/10.1007/978-3-030-85906-0_70,Conference paper
Predicting the robot's grip capacity on different objects using multi-object grasping,International Journal of Intelligent Robotics and Applications,,,,10.1007/s41315-024-00342-1,Joseph Teguh SantosoMars Caroline WibowoBudi Raharjo,2024,https://link.springer.com/article/10.1007/s41315-024-00342-1,Article
PtbStolen: Pre-trained Encoder Stealing Through Perturbed Samples,Emerging Information Security and Applications,,,,10.1007/978-981-99-9614-8_1,Chuan ZhangHaotian LiangZhuopeng LiTong WuLicheng WangLiehuang Zhu,2024,https://link.springer.com/chapter/10.1007/978-981-99-9614-8_1,Conference paper
Hyperparameter autotuning of programs with HybridTuner,Annals of Mathematics and Artificial Intelligence,,,,10.1007/s10472-022-09793-3,Benjamin SaukNikolaos V. Sahinidis,2022,https://link.springer.com/article/10.1007/s10472-022-09793-3,Article
Complexity-Based Code Embeddings,Computational Collective Intelligence,,,,10.1007/978-3-031-41456-5_20,Rares FoleaRadu IacobEmil SlusanschiTraian Rebedea,2023,https://link.springer.com/chapter/10.1007/978-3-031-41456-5_20,Conference paper
Enhancing Energy-Efficiency by&#xa0;Solving the&#xa0;Throughput Bottleneck of&#xa0;LSTM Cells for&#xa0;Embedded FPGAs,Machine Learning and Principles and Practice of Knowledge Discovery in Databases,,,,10.1007/978-3-031-23618-1_40,Chao QianTianheng LingGregor Schiele,2023,https://link.springer.com/chapter/10.1007/978-3-031-23618-1_40,Conference paper
Single sample face recognition using deep learning: a survey,Artificial Intelligence Review,,,,10.1007/s10462-023-10551-y,Vivek TomarNitin KumarAyush Raj Srivastava,2023,https://link.springer.com/article/10.1007/s10462-023-10551-y,Article
Assessing Vulnerability from&#xa0;Its Description,Ubiquitous Security,,,,10.1007/978-981-99-0272-9_9,Zijing ZhangVimal KumarMichael MayoAlbert Bifet,2023,https://link.springer.com/chapter/10.1007/978-981-99-0272-9_9,Conference paper
Cardinality Estimator: Processing SQL with a Vertical Scanning Convolutional Neural Network,Journal of Computer Science and Technology,,,,10.1007/s11390-021-1351-7,Shao-Jie QiaoGuo-Ping YangNan HanHao ChenFa-Liang HuangKun YueYu-Gen YiChang-An Yuan,2021,https://link.springer.com/article/10.1007/s11390-021-1351-7,Article
FuEPRe: a fusing embedding method with attention for post recommendation,Service Oriented Computing and Applications,,,,10.1007/s11761-024-00386-y,Xinbo ZhangGuohua ShenZhiqiu HuangYaoshen YuKang Wang,2024,https://link.springer.com/article/10.1007/s11761-024-00386-y,Article
Considerations About Integration of GenAI into Products and Services from an Ethical and Legal Perspective,"Systems, Software and Services Process Improvement",,,,10.1007/978-3-031-71142-8_12,Alexander PothAnna WildeggerDan-Alexander Levien,2024,https://link.springer.com/chapter/10.1007/978-3-031-71142-8_12,Conference paper
IRF-LSTM: enhanced regularization function in LSTM to predict the rainfall,Neural Computing and Applications,,,,10.1007/s00521-022-07577-8,Usharani Bhimavarapu,2022,https://link.springer.com/article/10.1007/s00521-022-07577-8,Article
A Soft Sensor with Light and Efficient Multi-scale Feature Method for Multiple Sampling Rates in Industrial Processing,Machine Intelligence Research,,,,10.1007/s11633-022-1401-9,Dezheng WangYinglong WangFan YangLiyang XuYinong ZhangYiran ChenNing Liao,2024,https://link.springer.com/article/10.1007/s11633-022-1401-9,Article
Simulation of system architectures using optimization and machine learning: the state of the art and research opportunities,Software and Systems Modeling,,,,10.1007/s10270-025-01280-7,Wallace ManzanoValdemar Vicente Graciano NetoThiago BianchiMohamad KassabElisa Yumi Nakagawa,2025,https://link.springer.com/article/10.1007/s10270-025-01280-7,Article
Joint Modeling Dynamic Preferences of Users and Items Using Reviews for Sequential Recommendation,Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-3-030-75765-6_42,Tianqi ShangXinxin LiXiaoyu ShiQingxian Wang,2021,https://link.springer.com/chapter/10.1007/978-3-030-75765-6_42,Conference paper
Embedded DNN-based nonlinear MPC with guaranteed constraint satisfaction,Neural Computing and Applications,,,,10.1007/s00521-025-11063-2,Nirlipta Ranjan MohantyPromod UbareVaishali PatneDeepak IngoleDayaram Sonawane,2025,https://link.springer.com/article/10.1007/s00521-025-11063-2,Article
Data analysis of COVID-2019 epidemic using machine learning methods: a case study of India,International Journal of Information Technology,,,,10.1007/s41870-020-00484-y,Ramjeet Singh Yadav,2020,https://link.springer.com/article/10.1007/s41870-020-00484-y,Article
M-Mix: Patternwise Missing Mix for filling the missing values in traffic flow data,Neural Computing and Applications,,,,10.1007/s00521-024-09579-0,Xiaoyu GuoWeiwei XingXiang WeiWeibin LiuJian ZhangWei Lu,2024,https://link.springer.com/article/10.1007/s00521-024-09579-0,Article
SinGRAV: Learning a Generative Radiance Volume from a Single Natural Scene,Journal of Computer Science and Technology,,,,10.1007/s11390-023-3596-9,Yu-Jie WangXue-Lin ChenBao-Quan Chen,2024,https://link.springer.com/article/10.1007/s11390-023-3596-9,Article
Automatic B-model repair using model checking and machine learning,Automated Software Engineering,,,,10.1007/s10515-019-00264-4,Cheng-Hao CaiJing SunGillian Dobbie,2019,https://link.springer.com/article/10.1007/s10515-019-00264-4,Article
Dynamic Review-based Recommenders,Data Science – Analytics and Applications,,,,10.1007/978-3-658-36295-9_10,Kostadin CvejoskiRamsés J. SánchezChristian BauckhageCésar Ojeda,2022,https://link.springer.com/chapter/10.1007/978-3-658-36295-9_10,Conference paper
Exploiting Multiple Features for Hash Codes Learning with Semantic-Alignment-Promoting Variational Auto-encoder,Natural Language Processing and Chinese Computing,,,,10.1007/978-3-031-44693-1_44,Jiayang ChenQinliang Su,2023,https://link.springer.com/chapter/10.1007/978-3-031-44693-1_44,Conference paper
"A Review on TLS Encryption Malware Detection: TLS Features, Machine Learning Usage, and Future Directions",Advances in Cyber Security,,,,10.1007/978-981-16-8059-5_13,Kinan KeshkehAman JantanKamal AlieyanUsman Mohammed Gana,2021,https://link.springer.com/chapter/10.1007/978-981-16-8059-5_13,Conference paper
An Overview of&#xa0;Artificial Intelligence Used in&#xa0;Malware,Nordic Artificial Intelligence Research and Development,,,,10.1007/978-3-031-17030-0_4,Lothar FritschAws JaberAnis Yazidi,2022,https://link.springer.com/chapter/10.1007/978-3-031-17030-0_4,Conference paper
Fine-tuned support vector regression model for stock predictions,Neural Computing and Applications,,,,10.1007/s00521-021-05842-w,Ranjan Kumar DashTu N. NguyenKorhan CengizAditi Sharma,2021,https://link.springer.com/article/10.1007/s00521-021-05842-w,Article
DAEBI: A Tool for Data Flow and Architecture Explorations of Binary Neural Network Accelerators,"Embedded Computer Systems: Architectures, Modeling, and Simulation",,,,10.1007/978-3-031-46077-7_8,Mikail YaylaCecilia LatotzkeRobert HuberSomar IskifTobias GemmekeJian-Jia Chen,2023,https://link.springer.com/chapter/10.1007/978-3-031-46077-7_8,Conference paper
Joint Discriminative and&#xa0;Metric Embedding Learning for&#xa0;Person Re-identification,Advances in Visual Computing,,,,10.1007/978-3-031-20716-7_13,Sinan I. SabriZaigham A. RandhawaGianfranco Doretto,2022,https://link.springer.com/chapter/10.1007/978-3-031-20716-7_13,Conference paper
Semi-supervised software vulnerability assessment via code lexical and structural information fusion,Automated Software Engineering,,,,10.1007/s10515-025-00526-4,Wenlong PeiYilin HuangXiang ChenGuilong LuYong LiuChao Ni,2025,https://link.springer.com/article/10.1007/s10515-025-00526-4,Article
Binary Classification of Sequences Possessing Unilateral Common Factor with AMS and APR,Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-3-319-93040-4_26,Yujin TangKei YonekawaMori KurokawaShinya WadaKiyohito Yoshihara,2018,https://link.springer.com/chapter/10.1007/978-3-319-93040-4_26,Conference paper
Fast Server Learning Rate Tuning for&#xa0;Coded Federated Dropout,Trustworthy Federated Learning,,,,10.1007/978-3-031-28996-5_7,Giacomo VerardoDaniel BarreiraMarco ChiesaDejan KosticGerald Q. Maguire,2023,https://link.springer.com/chapter/10.1007/978-3-031-28996-5_7,Conference paper
Towards Robust and Transferable IIoT Sensor based Anomaly Classification using Artificial Intelligence,Data Science – Analytics and Applications,,,,10.1007/978-3-658-36295-9_2,Jana KemnitzThomas BierweilerHerbert GriebStefan von DoskyDaniel Schall,2022,https://link.springer.com/chapter/10.1007/978-3-658-36295-9_2,Conference paper
Shapelet Based Two-Step Time Series Positive and Unlabeled Learning,Journal of Computer Science and Technology,,,,10.1007/s11390-022-1320-9,Han-Bo ZhangPeng WangMing-Ming ZhangWei Wang,2023,https://link.springer.com/article/10.1007/s11390-022-1320-9,Article
CapsNet-based supervised hashing,Applied Intelligence,,,,10.1007/s10489-020-02180-7,Bolin ZhangJiangbo QianXijiong XieYu XinYihong Dong,2021,https://link.springer.com/article/10.1007/s10489-020-02180-7,Article
Modeling different effects of user and product attributes on review sentiment classification,Applied Intelligence,,,,10.1007/s10489-023-05236-6,Changxing WuLiuwen CaoJiayu ChenYuanyun WangJinsong Su,2023,https://link.springer.com/article/10.1007/s10489-023-05236-6,Article
Hold on! is my feedback useful? evaluating the usefulness of code review comments,Empirical Software Engineering,,,,10.1007/s10664-025-10617-1,Sharif AhmedNasir U. Eisty,2025,https://link.springer.com/article/10.1007/s10664-025-10617-1,Article
FedIERF: Federated Incremental Extremely Random Forest for Wearable Health Monitoring,Journal of Computer Science and Technology,,,,10.1007/s11390-023-3009-0,Chun-Yu HuLi-Sha HuLin YuanDian-Jie LuLei LyuYi-Qiang Chen,2023,https://link.springer.com/article/10.1007/s11390-023-3009-0,Article
"<Emphasis FontCategory=""NonProportional"">PromeTrans</Emphasis>: Bootstrap binary functionality classification with knowledge transferred from pre-trained models",Empirical Software Engineering,,,,10.1007/s10664-024-10593-y,Zihan ShaChao ZhangHao WangZeyu GaoBolun ZhangYang LanHui Shu,2024,https://link.springer.com/article/10.1007/s10664-024-10593-y,Article
SMT-Based Translation Validation for&#xa0;Machine Learning Compiler,Computer Aided Verification,,,,10.1007/978-3-031-13188-2_19,Seongwon BangSeunghyeon NamInwhan ChunHo Young JhooJuneyoung Lee,2022,https://link.springer.com/chapter/10.1007/978-3-031-13188-2_19,Conference paper
Generation and verification of learned stochastic automata using <i>k</i>-NN and statistical model checking,Applied Intelligence,,,,10.1007/s10489-021-02884-4,Abdelhakim BaouyaSalim ChehidaSamir OuchaniSaddek BensalemMarius Bozga,2021,https://link.springer.com/article/10.1007/s10489-021-02884-4,Article
AI-driven streamlined modeling: experiences and lessons learned from multiple domains,Software and Systems Modeling,,,,10.1007/s10270-022-00982-6,Sagar SunkleKrati SaxenaAshwini PatilVinay Kulkarni,2022,https://link.springer.com/article/10.1007/s10270-022-00982-6,Article
On-Site Gamma-Hadron Separation with Deep Learning on FPGAs,Machine Learning and Knowledge Discovery in Databases: Applied Data Science Track,,,,10.1007/978-3-030-67667-4_29,Sebastian BuschjägerLukas PfahlerJens BussKatharina MorikWolfgang Rhode,2021,https://link.springer.com/chapter/10.1007/978-3-030-67667-4_29,Conference paper
Class Concentration with&#xa0;Twin Variational Autoencoders for&#xa0;Unsupervised Cross-Modal Hashing,Computer Vision – ACCV 2022,,,,10.1007/978-3-031-26351-4_15,Yang ZhaoYazhou ZhuShengbin LiaoQiaolin YeHaofeng Zhang,2023,https://link.springer.com/chapter/10.1007/978-3-031-26351-4_15,Conference paper
NeuralDoc-Automating Code Translation Using Machine Learning,Artificial Intelligence Driven Circuits and Systems,,,,10.1007/978-981-16-6940-8_11,Sai Sree HarshaAditya Chandrashekhar SohoniK. Chandrasekaran,2022,https://link.springer.com/chapter/10.1007/978-981-16-6940-8_11,Conference paper
Automated credit assessment framework using ETL process and machine learning,Innovations in Systems and Software Engineering,,,,10.1007/s11334-022-00522-x,Neepa BiswasAnindita Sarkar MondalAri KusumastutiSwati SahaKartick Chandra Mondal,2022,https://link.springer.com/article/10.1007/s11334-022-00522-x,Article
Optimizing software vulnerability detection using RoBERTa and machine learning,Automated Software Engineering,,,,10.1007/s10515-024-00440-1,Cho Xuan DoNguyen Trong LuuPhuong Thi Lan Nguyen,2024,https://link.springer.com/article/10.1007/s10515-024-00440-1,Article
Exploring the potential of general purpose LLMs in automated software refactoring: an empirical study,Automated Software Engineering,,,,10.1007/s10515-025-00500-0,Bo LiuYanjie JiangYuxia ZhangNan NiuGuangjie LiHui Liu,2025,https://link.springer.com/article/10.1007/s10515-025-00500-0,Article
Empirical validation of ELM trained neural networks for financial modelling,Neural Computing and Applications,,,,10.1007/s00521-022-07792-3,Volodymyr NovykovChristopher BilsonAdrian GeppGeoff HarrisBruce James Vanstone,2022,https://link.springer.com/article/10.1007/s00521-022-07792-3,Article
Implementation of&#xa0;Time-Frequency Moments for&#xa0;the&#xa0;Classification of&#xa0;Atrial Fibrillation Sequences Through a&#xa0;Bidirectional Long-Short Term Memory Network,Telematics and Computing,,,,10.1007/978-3-031-18082-8_13,Christian García-AquinoDante Mújica-VargasManuel Matuz-CruzNimrod Gonzalez-FrancoGabriel González-Serna,2022,https://link.springer.com/chapter/10.1007/978-3-031-18082-8_13,Conference paper
Simultaneous instance pooling and bag representation selection approach for multiple-instance learning (MIL) using vision transformer,Neural Computing and Applications,,,,10.1007/s00521-024-09417-3,Muhammad WaqasMuhammad Atif TahirMuhammad Danish AuthorSumaya Al-MaadeedAhmed BouridaneJia Wu,2024,https://link.springer.com/article/10.1007/s00521-024-09417-3,Article
A robust classification approach to enhance clinic identification from Arabic health text,Neural Computing and Applications,,,,10.1007/s00521-024-09453-z,Shrouq Al-Fuqaha’aNailah Al-MadiBassam Hammo,2024,https://link.springer.com/article/10.1007/s00521-024-09453-z,Article
Forecasting Tourist Arrivals via Random Forest and Long Short-term Memory,Cognitive Computation,,,,10.1007/s12559-020-09747-z,Lu PengLin WangXue-Yi AiYu-Rong Zeng,2020,https://link.springer.com/article/10.1007/s12559-020-09747-z,Article
Ensemble Ranking for&#xa0;Image Retrieval via&#xa0;Deep Hash,Artificial Neural Networks and Machine Learning – ICANN 2022,,,,10.1007/978-3-031-15937-4_53,Donggen LiDawei DaiHongyuan ShanShunyin XiaYulong Xia,2022,https://link.springer.com/chapter/10.1007/978-3-031-15937-4_53,Conference paper
Estimation of missing air pollutant data using a spatiotemporal convolutional autoencoder,Neural Computing and Applications,,,,10.1007/s00521-022-07224-2,I Nyoman Kusuma WardanaJulian W. GardnerSuhaib A. Fahmy,2022,https://link.springer.com/article/10.1007/s00521-022-07224-2,Article
Efficient Model Store and Reuse in an OLML Database System,Journal of Computer Science and Technology,,,,10.1007/s11390-021-1353-5,Jian-Wei CuiWei LuXin ZhaoXiao-Yong Du,2021,https://link.springer.com/article/10.1007/s11390-021-1353-5,Article
Emb-trattunet: a novel edge loss function and transformer-CNN architecture for multi-classes pneumonia infection segmentation in low annotation regimes,Artificial Intelligence Review,,,,10.1007/s10462-024-10717-2,Fares BougourziFadi DornaikaAmir NakibAbdelmalik Taleb-Ahmed,2024,https://link.springer.com/article/10.1007/s10462-024-10717-2,Article
Cascaded Split-and-Aggregate Learning with Feature Recombination for Pedestrian Attribute Recognition,International Journal of Computer Vision,,,,10.1007/s11263-021-01499-z,Yang YangZichang TanPrayag TiwariHari Mohan PandeyJun WanZhen LeiGuodong GuoStan Z. Li,2021,https://link.springer.com/article/10.1007/s11263-021-01499-z,Article
Automated variable renaming: are we there yet?,Empirical Software Engineering,,,,10.1007/s10664-022-10274-8,Antonio MastropaoloEmad AghajaniLuca PascarellaGabriele Bavota,2023,https://link.springer.com/article/10.1007/s10664-022-10274-8,Article
An empirical study on the effectiveness of large language models for SATD identification and classification,Empirical Software Engineering,,,,10.1007/s10664-024-10548-3,Mohammad Sadegh SheikhaeiYuan TianShaowei WangBowen Xu,2024,https://link.springer.com/article/10.1007/s10664-024-10548-3,Article
Enabling Machine Learning on Resource Constrained Devices by Source Code Generation of the Learned Models,Computational Science – ICCS 2018,,,,10.1007/978-3-319-93701-4_54,Tomasz SzydloJoanna SendorekRobert Brzoza-Woch,2018,https://link.springer.com/chapter/10.1007/978-3-319-93701-4_54,Conference paper
LineFlowDP: A Deep Learning-Based Two-Phase Approach for Line-Level Defect Prediction,Empirical Software Engineering,,,,10.1007/s10664-023-10439-z,Fengyu YangFa ZhongGuangdong ZengPeng XiaoWei Zheng,2024,https://link.springer.com/article/10.1007/s10664-023-10439-z,Article
Accelerating Overlapping Community Detection: Performance Tuning a Stochastic Gradient Markov Chain Monte Carlo Algorithm,Euro-Par 2020: Parallel Processing,,,,10.1007/978-3-030-57675-2_32,Ismail El-HelwRutger HofmanHenri E. Bal,2020,https://link.springer.com/chapter/10.1007/978-3-030-57675-2_32,Conference paper
SeLoC-ML: Semantic Low-Code Engineering for&#xa0;Machine Learning Applications in&#xa0;Industrial IoT,The Semantic Web – ISWC 2022,,,,10.1007/978-3-031-19433-7_48,Haoyu RenKirill DorofeevDarko AnicicYoussef HammadRoland EcklThomas A. Runkler,2022,https://link.springer.com/chapter/10.1007/978-3-031-19433-7_48,Conference paper
Lightweight Convolutional Neural Networks Framework for Really Small TinyML Devices,"Smart Technologies, Systems and Applications",,,,10.1007/978-3-030-99170-8_1,César A. EstrebouMartín FlemingMarcos D. SaavedraFederico AdraArmando E. De Giusti,2022,https://link.springer.com/chapter/10.1007/978-3-030-99170-8_1,Conference paper
Multi-class vulnerability prediction using value flow and graph neural networks,Neural Computing and Applications,,,,10.1007/s00521-024-09819-3,Connor McLaughlinYi Lu,2024,https://link.springer.com/article/10.1007/s00521-024-09819-3,Article
Fixer-level supervised contrastive learning for bug assignment,Empirical Software Engineering,,,,10.1007/s10664-025-10634-0,Rongcun WangXingyu JiYuan TianSenlei XuXiaobing SunShujuan Jiang,2025,https://link.springer.com/article/10.1007/s10664-025-10634-0,Article
CNN-LSTM and clustering-based spatial–temporal demand forecasting for on-demand ride services,Neural Computing and Applications,,,,10.1007/s00521-022-07681-9,Merhad AySinem KullukLale ÖzbakırBurak GülmezGüney ÖztürkSertay Özer,2022,https://link.springer.com/article/10.1007/s00521-022-07681-9,Article
Contextualized Multidimensional Personality Recognition using Combination of Deep Neural Network and Ensemble Learning,Neural Processing Letters,,,,10.1007/s11063-022-10787-9,Fatemeh Mohades DeilamiHossein SadrMorteza Tarkhan,2022,https://link.springer.com/article/10.1007/s11063-022-10787-9,Article
A Deep Learning Approach to Forecast SARS-CoV-2 on the Peruvian Coast,Computational Science and Its Applications – ICCSA 2021,,,,10.1007/978-3-030-86970-0_22,I. Luis AguilarMiguel Ibáñez-ReluzJuan C. Z. AguilarElí W. Zavaleta-AguilarL. Antonio Aguilar,2021,https://link.springer.com/chapter/10.1007/978-3-030-86970-0_22,Conference paper
Automatic Classification of Diagnosis-Related Groups Using ANN and XGBoost Models,Applications of Computational Intelligence,,,,10.1007/978-3-030-69774-7_7,Angelower Santana-VelásquezJohn Freddy Duitama M.Julián D. Arias-Londoño,2021,https://link.springer.com/chapter/10.1007/978-3-030-69774-7_7,Conference paper
How to Optimize Student Learning Using Student Models That Adapt Rapidly to Individual Differences,International Journal of Artificial Intelligence in Education,,,,10.1007/s40593-022-00296-0,Luke G. EglingtonPhilip I. Pavlik Jr,2022,https://link.springer.com/article/10.1007/s40593-022-00296-0,Article
A Novel Three-Staged Generative Model for Skeletonizing Chinese Characters with Versatile Styles,Journal of Computer Science and Technology,,,,10.1007/s11390-023-1337-8,Ye-Chuan TianSong-Hua XuCheickna Sylla,2023,https://link.springer.com/article/10.1007/s11390-023-1337-8,Article
Can explainable artificial intelligence support software modelers in model comprehension?,Software and Systems Modeling,,,,10.1007/s10270-024-01251-4,Francisco Javier AlcaideJosé Raúl RomeroAurora Ramírez,2025,https://link.springer.com/article/10.1007/s10270-024-01251-4,Article
Optimization of vector convolutional deep neural network using binary real cumulative incarnation for detection of distributed denial of service attacks,Neural Computing and Applications,,,,10.1007/s00521-021-06565-8,N. G. Bhuvaneswari AmmaS. Selvakumar,2021,https://link.springer.com/article/10.1007/s00521-021-06565-8,Article
Machine Learning and Deep Learning Based Time Series Prediction and Forecasting of Ten Nations’ COVID-19 Pandemic,SN Computer Science,,,,10.1007/s42979-022-01493-3,Yogesh KumarApeksha KoulSukhpreet KaurYu-Chen Hu,2022,https://link.springer.com/article/10.1007/s42979-022-01493-3,Article
A k-Anonymised Federated Learning Framework with Decision Trees,"Data Privacy Management, Cryptocurrencies and Blockchain Technology",,,,10.1007/978-3-030-93944-1_7,Saloni KwatraVicenç Torra,2022,https://link.springer.com/chapter/10.1007/978-3-030-93944-1_7,Conference paper
MSUP: Model for the Searching of Unidentified People Comparing Binary Vectors Using Jaccard and Dice,Advances in Computational Intelligence,,,,10.1007/978-3-030-60887-3_30,José-Sergio Ruiz-CastillaFarid García-LamontJosé Ángel Regalado-GarcíaAdán Vidal-PeraltaCarlos Rafael Hernández-Magos,2020,https://link.springer.com/chapter/10.1007/978-3-030-60887-3_30,Conference paper
An empirical study on the potential of word embedding techniques in bug report management tasks,Empirical Software Engineering,,,,10.1007/s10664-024-10510-3,Bingting ChenWeiqin ZouBiyu CaiQianshuang MengWenjie LiuPiji LiLin Chen,2024,https://link.springer.com/article/10.1007/s10664-024-10510-3,Article
Adversarial training and ensemble learning for automatic code summarization,Neural Computing and Applications,,,,10.1007/s00521-021-05907-w,Ziyi ZhouHuiqun YuGuisheng Fan,2021,https://link.springer.com/article/10.1007/s00521-021-05907-w,Article
Simulation of Performance and Emissions Related Parameters in a Thermal Engine Using a Deep Learning Approach,SN Computer Science,,,,10.1007/s42979-021-00976-z,Nelson Junior Issondj BantaFlorence OffoleDieudonne EssolaVidal Giovani Tchato YotchouClaude Valery Ngayihi AbbeRuben Mouangue,2021,https://link.springer.com/article/10.1007/s42979-021-00976-z,Article
Digital forgetting in large language models: a survey of unlearning methods,Artificial Intelligence Review,,,,10.1007/s10462-024-11078-6,Alberto Blanco-JusticiaNajeeb JebreelBenet Manzanares-SalorDavid SánchezJosep Domingo-FerrerGuillem CollellKuan Eeik Tan,2025,https://link.springer.com/article/10.1007/s10462-024-11078-6,Article
A comparative study of handling imbalanced data using generative adversarial networks for machine learning based software fault prediction,Applied Intelligence,,,,10.1007/s10489-024-05930-z,Ha Thi Minh PhuongPham Vu Thu NguyetNguyen Huu Nhat MinhLe Thi My HanhNguyen Thanh Binh,2025,https://link.springer.com/article/10.1007/s10489-024-05930-z,Article
A CNN–LSTM model for gold price time-series forecasting,Neural Computing and Applications,,,,10.1007/s00521-020-04867-x,Ioannis E. LivierisEmmanuel PintelasPanagiotis Pintelas,2020,https://link.springer.com/article/10.1007/s00521-020-04867-x,Article
Learning Fault Localisation for both Humans and Machines Using Multi-objective GP,Search-Based Software Engineering,,,,10.1007/978-3-319-99241-9_20,Kabdo ChoiJeongju SohnShin Yoo,2018,https://link.springer.com/chapter/10.1007/978-3-319-99241-9_20,Conference paper
Item trend learning for sequential recommendation system using gated graph neural network,Neural Computing and Applications,,,,10.1007/s00521-021-05723-2,Ye TaoCan WangLina YaoWeimin LiYonghong Yu,2021,https://link.springer.com/article/10.1007/s00521-021-05723-2,Article
A Motivating Case Study on&#xa0;Code Variant Selection by&#xa0;Reinforcement Learning,High Performance Computing,,,,10.1007/978-3-031-07312-0_15,Oliver HackerMatthias KorchJohannes Seiferth,2022,https://link.springer.com/chapter/10.1007/978-3-031-07312-0_15,Conference paper
Personalized POI Recommendation: Spatio-Temporal Representation Learning with Social Tie,Database Systems for Advanced Applications,,,,10.1007/978-3-030-73194-6_37,Shaojie DaiYanwei YuHao FanJunyu Dong,2021,https://link.springer.com/chapter/10.1007/978-3-030-73194-6_37,Conference paper
Spatio-Temporal Representation Learning with Social Tie for Personalized POI Recommendation,Data Science and Engineering,,,,10.1007/s41019-022-00180-w,Shaojie DaiYanwei YuHao FanJunyu Dong,2022,https://link.springer.com/article/10.1007/s41019-022-00180-w,Article
HOB-net: high-order block network via deep metric learning for person re-identification,Applied Intelligence,,,,10.1007/s10489-021-02450-y,Dongyue ChenPengfei WuTong JiaFangbin Xu,2021,https://link.springer.com/article/10.1007/s10489-021-02450-y,Article
A survey of long short term memory and its associated models in sustainable wind energy predictive analytics,Artificial Intelligence Review,,,,10.1007/s10462-023-10554-9,Sherry GargRajalakshmi Krishnamurthi,2023,https://link.springer.com/article/10.1007/s10462-023-10554-9,Article
Learning minimal automata with recurrent neural networks,Software and Systems Modeling,,,,10.1007/s10270-024-01160-6,Bernhard K. AichernigSandra KönigCristinel MateisAndrea PferscherMartin Tappler,2024,https://link.springer.com/article/10.1007/s10270-024-01160-6,Article
Constrained Training of&#xa0;Recurrent Neural Networks for&#xa0;Automata Learning,Software Engineering and Formal Methods,,,,10.1007/978-3-031-17108-6_10,Bernhard K. AichernigSandra KönigCristinel MateisAndrea PferscherDominik SchmidtMartin Tappler,2022,https://link.springer.com/chapter/10.1007/978-3-031-17108-6_10,Conference paper
Deep learning on multi-view sequential data: a survey,Artificial Intelligence Review,,,,10.1007/s10462-022-10332-z,Zhuyang XieYan YangYiling ZhangJie WangShengdong Du,2022,https://link.springer.com/article/10.1007/s10462-022-10332-z,Article
Auto-DL: A Platform to Generate Deep Learning Models,Soft Computing in Data Science,,,,10.1007/978-981-16-7334-4_7,Aditya SrivastavaTanvi ShindeRaj JoshiSameer Ahmed AnsariNupur Giri,2021,https://link.springer.com/chapter/10.1007/978-981-16-7334-4_7,Conference paper
Manthan: A Data-Driven Approach for Boolean Function Synthesis,Computer Aided Verification,,,,10.1007/978-3-030-53291-8_31,Priyanka GoliaSubhajit RoyKuldeep S. Meel,2020,https://link.springer.com/chapter/10.1007/978-3-030-53291-8_31,Conference paper
An Empirical Study on Training Paradigms for Deep Supervised Hashing,International Journal of Computer Vision,,,,10.1007/s11263-025-02506-3,Yang ShenPeng WangXiu-Shen WeiYazhou Yao,2025,https://link.springer.com/article/10.1007/s11263-025-02506-3,Article
An adaptive backpropagation algorithm for long-term electricity load forecasting,Neural Computing and Applications,,,,10.1007/s00521-021-06384-x,Nooriya A. MohammedAmmar Al-Bazi,2021,https://link.springer.com/article/10.1007/s00521-021-06384-x,Article
Classification and pattern extraction of incidents: a deep learning-based approach,Neural Computing and Applications,,,,10.1007/s00521-021-06780-3,Sobhan SarkarSammangi VinayChawki DjeddiJ. Maiti,2022,https://link.springer.com/article/10.1007/s00521-021-06780-3,Article
Parameter-efficient fine-tuning in large language models: a survey of methodologies,Artificial Intelligence Review,,,,10.1007/s10462-025-11236-4,Luping WangSheng ChenLinnan JiangShu PanRunze CaiSen YangFei Yang,2025,https://link.springer.com/article/10.1007/s10462-025-11236-4,Article
JEMMA: An extensible Java dataset for ML4Code applications,Empirical Software Engineering,,,,10.1007/s10664-022-10275-7,Anjan KarmakarMiltiadis AllamanisRomain Robbes,2023,https://link.springer.com/article/10.1007/s10664-022-10275-7,Article
Kernelized Linear Autoencoder,Neural Processing Letters,,,,10.1007/s11063-021-10467-0,Angshul Majumdar,2021,https://link.springer.com/article/10.1007/s11063-021-10467-0,Article
"Deep neural-based vulnerability discovery demystified: data, model and performance",Neural Computing and Applications,,,,10.1007/s00521-021-05954-3,Guanjun LinWei XiaoLeo Yu ZhangShang GaoYonghang TaiJun Zhang,2021,https://link.springer.com/article/10.1007/s00521-021-05954-3,Article
Group-based recurrent neural network for human mobility prediction,Neural Computing and Applications,,,,10.1007/s00521-022-06971-6,Shengren KeMeiyi XieHong ZhuZhongsheng Cao,2022,https://link.springer.com/article/10.1007/s00521-022-06971-6,Article
